WLmean_5721442,SFmean_5721442,RFmean_5920012,SFmax_5721442,RHmean_GK48617,TXmin_GK48617,RFmean_6023001,RHmax_GK48617,RFmax_6022062,RFmean_5922001,RFmax_6021010,RFmax_KB48615,RFmean_6021010,RFmax_6122064,RFmax_6121001,RFmax_6120014,RFd5p.d95p_5921009,RFd50mm_5920012,RFd5p.d95p_6022001,RFd1mm.d50mm_6120014,RFd1mm.d50mm_6021013,RFd5p.d95p_6121067,TMd10p.d90p_KB48615,TXd10p.d90p_KB48615,RFd5p.d95p_KB48615,RHd10p_GK48617,RFd5p.d95p_6121015,RFd5p.d95p_6122064,RHd10p.d90p_KB48615,TMd10p.d90p_GK4861,TNd10p.d90p_GK48617,RFd1mm.d50mm_6121001,RFd1mm.d50mm_6021060,RFd1mm.d50mm_6022062,RFd95p_6022001,RHd90p_KB48615,TNd23_KB48615,TNd90p_KB48615,TNd23.d34_KB48615,TNd10p_GK48617,TXd23.d34_GK48617,RHd10p_KB48615,TXd90p_GK48617,TNd90p_GK48617,Cases
0.116462647,0.015426964,0.028886922,0.018236508,0.252285192,0.518867925,0.005189029,0.340336134,0.007936508,0.003226223,0.01910828,0,0.027818991,0.018248175,0.010713193,0.033917051,0.571428571,0,0.714285714,0,0.428571429,0.428571429,0.857142857,1,0.428571429,0,0.142857143,0.571428571,1,1,1,0.142857143,0.285714286,0.428571429,0,0,0,0,1,0,1,0,0.142857143,0,Low
0.136940853,0.019420866,0.008153567,0.014899178,0.18464351,0.509433962,0.034840623,0.226890756,0.012282691,0.071622145,0.025477707,0.00886918,0.017309594,0.0162206,0.00765228,0,0.571428571,0,0.857142857,0.142857143,0.571428571,0.285714286,1,1,0.285714286,0,0.571428571,0,1,1,0.857142857,0.142857143,0,0,0.2,0,0,0,0.857142857,0,1,0,0,0,Low
0.11451779,0.014619924,0.06206029,0.013246714,0.262644729,0.537735849,0,0.231092437,0.077475435,0.065814944,0.066424022,0.110125647,0.070969337,0.014193025,0.190388736,0.086635945,0.428571429,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,1,1,0.285714286,0,0.285714286,0.428571429,0.857142857,0.857142857,0.428571429,0.142857143,0.285714286,0.428571429,0.4,0,0,0,1,0,1,0,0,0,Low
0.156961446,0.024126238,0.043563342,0.017556081,0.346130408,0.471698113,0.089696071,0.487394958,0.001889645,0.020647826,0.055505005,0.226903178,0.122650841,0,0.101010101,0.014562212,0.142857143,0,0.428571429,0.571428571,0.285714286,0.857142857,1,1,0.857142857,0,0.428571429,0.857142857,1,1,0.857142857,0.571428571,0.714285714,0.571428571,0.2,0.285714286,0,0,1,0,1,0,0,0,Low
0.146779545,0.021589491,0.033872245,0.015757811,0.332723949,0.547169811,0.22994811,0.378151261,0.014739229,0.322235127,0.06733394,0,0.080984174,0.094890511,0.003060912,0.006451613,0.714285714,0,0.714285714,0.428571429,0.285714286,0.142857143,0.857142857,0.857142857,0.714285714,0,0.142857143,0.428571429,0.857142857,0.857142857,0.857142857,0,0.571428571,0.571428571,0,0.714285714,0,0,1,0,1,0,0,0,Low
0.100102963,0.012171668,0.08293342,0.010687015,0.279707495,0.481132075,0.140696812,0.25210084,0.047619048,0.449864499,0.207461328,0.028824834,0.261498516,0.115571776,0.081114172,0.022119816,0.857142857,0.142857143,0.285714286,0.571428571,0.285714286,0.428571429,1,1,0.428571429,0,0.285714286,0.285714286,0.714285714,1,0.857142857,0.571428571,0.571428571,0.142857143,0,0,0,0,1,0,1,0,0,0,Low
0.097357282,0.011559309,0.028653963,0.010487207,0.388787325,0.433962264,0.022979985,0.382352941,0.085978836,0.449864499,0.076433121,0.000739098,0.070474777,0.014193025,0.03520049,0.032258065,0.571428571,0,0.571428571,0.142857143,0.142857143,0.571428571,1,0.857142857,0.428571429,0,0.714285714,0.428571429,0.428571429,1,0.285714286,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0,0,Low
0.072074133,0.007775426,0.030750594,0.008375725,0.35709933,0.330188679,0.035581913,0.352941176,0.12755102,0.449864499,0.038216561,0.001478197,0.045128586,0.152068127,0.049892868,0.050138249,0.428571429,0,0.571428571,0.428571429,0.285714286,0.428571429,1,1,0.714285714,0,0.142857143,0.714285714,0.857142857,1,0.428571429,0.571428571,0.571428571,0.714285714,0,0,0,0,1,0.142857143,1,0,0,0,Low
0.081912825,0.009580646,0.052136234,0.011432244,0.441803778,0.462264151,0.108969607,0.441176471,0.068027211,0.449864499,0.151046406,0.218773097,0.165677547,0.046634225,0.027548209,0.009953917,0.142857143,0.142857143,0.857142857,0.714285714,0.428571429,0.285714286,1,1,0.428571429,0,0.571428571,0.428571429,1,0.857142857,0.857142857,0.428571429,0.285714286,0.428571429,0,0,0.285714286,0,0.714285714,0.142857143,1,0,0,0,Low
0.204438851,0.043469232,0.0028421,0.058192658,0.48385131,0.547169811,0.101704967,0.605042017,0.049319728,0.449864499,0.010919017,0.18255728,0.007418398,0.075020276,0.079583716,0.020276498,0.428571429,0,0.571428571,0,0.571428571,0.714285714,0.857142857,0.857142857,0.714285714,0,0.571428571,0.714285714,0.857142857,0.142857143,0.857142857,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0,0,Low
0.135911223,0.019654483,0,0.020807007,0.405850091,0.594339623,0.101704967,0.407563025,0.010393046,0.449864499,0,0.134515891,0,0.00405515,0,0.076497696,0.571428571,0,0.857142857,0,0.571428571,0.285714286,1,1,0,0,0.714285714,0.142857143,1,0.714285714,1,0,0.285714286,0.285714286,0,0,0.142857143,0.285714286,0.857142857,0,1,0,0,0,Low
0.144720284,0.021739336,0,0.025278381,0.393662401,0.773584906,0.101704967,0.567226891,0.068783069,0.449864499,0,0.038433112,0,0.143957826,0.032139578,0.042396313,0.857142857,0,0.428571429,0,0.428571429,0.571428571,0.428571429,0.428571429,0.714285714,0,0.285714286,0.714285714,0.285714286,0.857142857,0.857142857,0.428571429,0.285714286,0.285714286,0,0,0,0.285714286,0.857142857,0,1,0,0,0.142857143,Low
0.073446974,0.007589004,0,0.006669259,0.484460694,0.70754717,0.101704967,0.546218487,0.068972033,0.449864499,0,0.130081301,0,0.02027575,0.038873584,0.089400922,0.571428571,0,0.571428571,0,0.571428571,0.857142857,0.857142857,0.571428571,1,0,0.714285714,1,0.142857143,1,0.857142857,0.714285714,0.714285714,0.571428571,0,0,0,0.285714286,1,0,1,0.714285714,0,0,Low
0.096098845,0.011770508,0,0.013111709,0.57952468,0.650943396,0.101704967,0.672268908,0.017951625,0.449864499,0,0.049519586,0,0.088402271,0.016835017,0.037235023,0.857142857,0,0.857142857,0,0.142857143,0.857142857,1,0.857142857,0.857142857,0,0.142857143,0.714285714,0.714285714,0.857142857,1,0.428571429,0.285714286,0.428571429,0,0,0,0,1,0,1,0.285714286,0,0,Low
0.142203409,0.022216008,0,0.026326021,0.468007313,0.386792453,0.101704967,0.474789916,0.102040816,0.449864499,0,0.042867701,0,0.041768045,0.030609122,0.005529954,1,0,0.857142857,0,0.571428571,0.571428571,1,0.714285714,0.428571429,0,0,0.428571429,1,1,1,0.571428571,0.428571429,0.428571429,0,0,0,0.571428571,1,0,1,0,0,0.142857143,Low
0.082141631,0.008970647,0,0.008796941,0.514320536,0.783018868,0.101704967,0.470588235,0.015117158,0.449864499,0,0.013303769,0,0.022303325,0.04285277,0.026175115,0.857142857,0,0.571428571,0,0.142857143,0.428571429,0.714285714,1,0.714285714,0,0,0.571428571,0.714285714,1,1,0.571428571,0.714285714,0.571428571,0,0,0,0.142857143,1,0,1,0.285714286,0,0,Low
0.083857682,0.00913937,0,0.007344285,0.546008531,0.858490566,0.101704967,0.550420168,0.051020408,0.449864499,0,0.192165558,0,0.03649635,0.297520661,0.033917051,0.428571429,0,0.857142857,0,0.142857143,0.571428571,1,1,0.571428571,0,0,0.428571429,0.857142857,0.857142857,1,0.142857143,0.571428571,0.571428571,0,0,0,0.142857143,1,0,1,0.142857143,0,0,Low
0.117949891,0.015614565,0,0.016405837,0.575258988,0.443396226,0.101704967,0.638655462,0.049130763,0.449864499,0,0.025129342,0,0.089213301,0.110192837,0.004608295,0.857142857,0,0.857142857,0,0.285714286,0.857142857,1,1,0.857142857,0,0.142857143,1,0.857142857,1,1,1,0.857142857,1,0,0,0,0.142857143,1,0,1,0.142857143,0,0.142857143,Low
0.122869237,0.017063461,0,0.018711726,0.91102986,0.41509434,0.101704967,0.861344538,0.10600907,0.449864499,0,0.084996305,0,0.5486618,0.537496174,0.075023041,1,0,0.857142857,0,0.571428571,0.428571429,0.857142857,1,0.428571429,0,0,0.428571429,0.857142857,0.857142857,1,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0,0,Low
0.123670061,0.016603307,0,0.011630701,0.472273004,0.849056604,0.101704967,0.714285714,0.035336357,0.449864499,0,0.088691796,0,0.122465531,0.12855831,0.040552995,0.571428571,0,0.428571429,0,0.428571429,1,1,1,1,0,0,0.857142857,1,0.857142857,1,0.857142857,0.857142857,0.714285714,0,0,0,0,1,0,1,0,0,0,Low
0.134824391,0.018833875,0,0.01339252,0.434491164,0.877358491,0.101704967,0.508403361,0.548185941,0.449864499,0,0.002956393,0,0.667072182,0.018977655,0.10764977,0.285714286,0,0.857142857,0,0.714285714,0.714285714,1,0.857142857,0.857142857,0.142857143,0,0.714285714,0.714285714,1,1,0.428571429,0.714285714,0.571428571,0,0,0,0.285714286,1,0,1,0.285714286,0,0,Low
0.152614117,0.026226429,0,0.042105434,0.622790981,0.849056604,0.101704967,0.693277311,0.057634165,0.449864499,0,0.126385809,0,0.175182482,0.059075605,0.052718894,0.714285714,0,0.857142857,0,0.571428571,0.428571429,1,1,0.714285714,0,0,0.714285714,1,1,1,0.571428571,0.285714286,0.428571429,0,0,0,0.285714286,1,0,1,0,0,0.285714286,Low
0.088319414,0.009980626,0,0.009957986,0.404021938,0.79245283,0.101704967,0.31092437,0.009637188,0.449864499,0,0.180339985,0,0.01865369,0,0.41235023,1,0,0.571428571,0,1,0.142857143,1,0.857142857,0,0,0,0,1,1,0.857142857,0,0,0,0,0,0,0.142857143,1,0.142857143,1,0,0,0,Low
0.079853564,0.008893955,0,0.010146994,0.385740402,0.622641509,0.101704967,0.336134454,0.051776266,0.449864499,0,0.076127125,0,0.056366586,0.016835017,0.122580645,1,0,0,0,0.428571429,0.571428571,1,1,0.428571429,0,0.571428571,0.428571429,0.285714286,1,0.857142857,0.142857143,0.428571429,0.285714286,0,0,0,0.142857143,1,0.142857143,1,0.714285714,0,0.142857143,Low
0.10708157,0.014227024,0,0.0180421,0.459475929,0.669811321,0.101704967,0.43697479,0,0.449864499,0,0.085735403,0,0,0.003060912,0.00921659,1,0,0.714285714,0,0.571428571,0.142857143,1,1,0.142857143,0,0.714285714,0.285714286,0.857142857,1,1,0,0.285714286,0.285714286,0,0.285714286,0,0.285714286,0.857142857,0,1,0.142857143,0,0,Low
